X,Y
72.556008035001,21.8005136228437
72.5573903251908,21.8030707673431
72.55764598567,21.8034566495988
72.5590465934984,21.8050965536755
72.5593224300197,21.8053870524464
72.5624778813754,21.8099868442423
72.5648625030062,21.8140082222309
72.3536104941312,21.9338910034086
72.2115279943078,22.003333004083
72.5615672305261,22.1767279495253
72.5637695474271,22.1800925012986
72.5643333737693,22.1808526128238
72.5662568023053,22.183740342076
72.5671261708648,22.1850351372581
72.5673694399515,22.1853920597408
72.5676658603204,22.1858974130771
72.5682086612994,22.1867586385044
72.5687688993206,22.1876005041939
72.5693192192122,22.1881642635533
72.5729529782039,22.191990354567
72.5734861808519,22.1926032519807
72.4708334945965,22.2052804986851
72.3890309943849,22.2127790009627
72.3669407441489,22.2188205034185
69.3102679919111,22.3047215023615
69.4475019928586,22.3544465098233
69.1844509916963,22.3659449406211
69.194445991939,22.3711105021717
69.2140204921521,22.3836099992557
69.2001304918193,22.3858340026404
69.3313904915243,22.3808354934904
69.4847229926221,22.3933350058989
69.2791659921669,22.416807005532
69.2772254917131,22.4191685115918
69.1412509921896,22.4552780025778
69.6181927336238,22.4331955017463
69.311259992132,22.4623625023106
69.100692991988,22.4491690050068
69.0859784921862,22.4879159768543
69.3412474928634,22.5158320026083
69.9454124927424,22.5309720014769
69.4040334930014,22.5284725061905
69.9551394929933,22.5341700015826
69.9584739929799,22.5398610033169
69.9476354929583,22.5431944929398
69.9148629927188,22.5325005013999
70.0183347917623,22.5505183350243
70.0045844927068,22.5511120013551
70.0193064931864,22.5555575017418
70.0397229927346,22.5658783733979
70.0438844931249,22.5697209943218
70.1816674930854,22.5820840015251
69.9937514928241,22.5691699937775
70.1901399924253,22.5986165012644
69.9558324927502,22.6005585012722
70.2186119927993,22.6436075178917
70.235973492801,22.6833380020194
70.2406889929105,22.6830580018251
70.244722359156,22.6893062606255
70.2444459925386,22.7161120051674
69.6494502949594,22.7575021049643
69.63638114188,22.7774996549093
69.8165003040951,22.852220502909
69.8211516377355,22.8541209167934
69.8228487173266,22.854913346773
70.4463874939877,22.9869470018457
70.4251329938692,23.0361120015537
70.42680449376,23.0209725012282
70.4515264937753,23.0516685012632
70.4548609937649,23.0504135019602
70.4497234940441,23.0593120085206
70.4644429936219,23.0583355016097
70.4590269938709,23.0452780016838
68.6077764925162,23.2262500027871
68.5945809927113,23.2611120033366
68.6579169929328,23.2697259999603
68.6286084927127,23.2880560016538
68.5883324928689,23.2793060072677
68.6422194924429,23.3104175132476
68.6326369928157,23.3150015125147
68.6405559928548,23.3169460003628
68.603329492712,23.3081950075822
68.6316604926392,23.3198609982217
68.628334992466,23.3172300039116
68.6280559918418,23.3237500294796
68.543467992881,23.3391670121457
68.5497236223883,23.3400014968604
68.5543064931538,23.3402770033042
68.5155569926857,23.3293065081101
68.5291629926281,23.3416700032181
68.5631939926587,23.3433365031038
68.6324964928206,23.3470820031011
68.4744419926539,23.3550010032937
68.5727729928294,23.3562509974527
68.5976329926186,23.3601350193186
68.601802492666,23.3509709995288
68.539580992476,23.3762499776668
68.5030519927054,23.3804179944707
68.5048684928367,23.382779003695
68.5844459924386,23.380558003392
68.5374989192087,23.3823615255755
68.5326349923714,23.3791650033756
68.5547224927489,23.4029155103423
68.5579139924369,23.3825010034186
68.4629209241472,23.4037505086902
68.5226399926416,23.3958305029546
68.4726239358177,23.4043084991172
68.4305539931223,23.4059724819872
68.4625019924231,23.4072255091813
68.4094434926731,23.4070840107753
68.5559734928881,23.4068075037617
68.4172239926432,23.4050020032037
68.4612469927812,23.4116680035278
68.546802492641,23.4102790033218
68.4005549921942,23.4187515028313
68.4019469924069,23.4213914981318
68.4000019929418,23.4251415034044
68.501388492809,23.431390008646
68.5154189926187,23.4312500036633
68.4984699925212,23.4352779990663
68.5006939927836,23.441248999979
68.4988889927329,23.4488890036378
68.5116659924416,23.4430585036631
68.4040304924778,23.4548609963113
68.4998589924986,23.4658340035365
68.4787519926604,23.4416735026794
68.4908294928243,23.4811120068787
68.5070839927088,23.4916690068346
68.5106914929181,23.4916675032892
68.4876404929145,23.4909705089281
68.4668079926948,23.4886130035125
68.4381944927092,23.4994455030444
68.4784724926981,23.489449503066
68.4665254924933,23.5197220033163
68.4720804930204,23.5250010128279
68.4733309926812,23.533889502873
68.4824989925575,23.549028016784
68.4670829927884,23.542083012645
68.2254114926689,23.5850010031655
68.253463492846,23.5859750035936
68.2159739929598,23.5887500034886
68.4483334932398,23.5522220033428
68.4606934924378,23.5868034997118
68.482222992647,23.6024989992506
68.4531934922311,23.6058320033578
68.4795824927379,23.6094460031526
68.4762489927956,23.7184705036783
68.4486114775941,23.7315295029233
68.4716639319564,23.7323614804528
68.4844429925002,23.7409710034749
68.2193064928504,23.7675010029437
68.3451384924539,23.7888895035747
68.3552789922817,23.6919425034777
68.5997239924804,23.8024995035566
68.5947254921643,23.8113880034107
68.2908279930802,23.7625005038605
68.4840234926026,23.7840279941193
68.707222992647,23.8497210034677
68.697356492708,23.8511104977183
68.5316619925328,23.8663910067128
68.4134749926498,23.8326390035653
68.2324979924515,23.8613900033191
68.3916664926146,23.8920825032513
68.5420849925019,23.9011120031546
68.521803492737,23.9474995033225
68.4784729923848,23.9083320082443
68.2995799926226,23.8270899805586
71.9874564278042,22.414733888806
76.2427126918695,29.2884871803609
77.350243814348,31.8174652551981
76.7558845814679,34.678511216008
85.1689146062828,23.6600087210853
74.6946352853544,13.3294985592801
74.6888851035742,13.3381829948091
74.6828545990676,13.3468731985262
74.6708531855172,13.381519763495
74.7370197882063,13.6415469444894
74.6844062201402,13.659949058357
74.4808537451195,14.0128153211407
74.3278413433995,14.0188216027659
74.4865472860471,14.0267027894722
74.471642453993,14.0871217974081
74.4733812320064,14.2692114277268
74.3983939890289,14.3138842308774
74.3966546339974,14.4691802840956
74.0839876746818,14.792012519265
74.0545640614824,14.8167902273322
74.0903097062175,14.8326972605606
74.0958952063037,14.8418705890864
74.0931999279162,14.8732411423416
74.1927613291498,14.8741569184174
74.2841725626597,15.809826463742
75.5328474372529,15.0199532646952
77.2842971525704,18.4631487766536
76.4449768765976,10.5440367763641
74.0434587751351,11.2771894450207
71.7890433909171,11.9134686047548
72.2953498144657,10.0727845278982
72.1638883281618,11.5489552911471
72.0533464507616,11.1707768786921
71.9037100536878,12.3437153477138
73.037626307033,8.29438363501649
73.6372753160727,10.104056195395
72.6356388170125,10.5605215427278
73.6789296573703,10.8086329848513
72.1879247412597,10.8434417228012
72.7767254094086,11.2199679674891
73.0054466631683,11.4823733546504
72.7113690712869,11.6912317879017
72.7250744035968,11.1236771959944
72.2888268311964,10.939891495803
72.3195341049864,10.9460200957908
72.5347074527795,10.7813126504263
72.3310462087538,10.9503701867134
72.3353762051354,10.9562448360003
72.3339360496587,10.9528487371486
74.170501528307,22.403571228493
80.4848884097525,25.0635000065745
79.3941513504159,23.9728028436361
73.4587720871505,16.041839702049
73.3854581452485,16.6187425773508
72.7324529477934,19.4584864827639
75.3637477760781,18.817922960827
93.8675418332635,24.7628898217562
91.2680491226076,25.5735922623936
92.8714699765016,23.2326136601364
94.5576450634615,26.1169021801353
77.1290931857342,28.6401974487038
79.7983254085236,10.9151082919471
75.5376726577733,11.7019246186147
75.5428581611675,11.7360647008745
79.6825440912652,11.8096232985037
79.6981821130346,11.8164965309957
79.7679026479214,11.8083938876548
79.6521879245285,11.8300864860823
79.6299843644219,11.8689485752723
79.6727776970054,11.9593653140896
79.7990394311222,12.0230261193427
79.6389716020183,11.9633774132862
79.7980705773013,11.9330594094933
79.856018033911,12.0286251823841
82.2069063777547,16.7322010956092
75.6519246869014,31.0607356950525
73.8264523297159,26.6309573359646
88.46160046149,27.6054848482665
78.1905100817148,8.73123208162452
78.2136938694402,8.83447542062396
78.2306426302197,8.86518303809336
78.2553980681979,8.94805849584775
78.4926510211687,9.08741040064723
78.5368083848249,9.10588062298986
78.5762736859277,9.10429011872482
79.4869160288024,9.11387584202382
79.476343882845,9.11816295366264
79.4627637254723,9.12867636414694
78.6965968627027,9.14940214845148
79.4344130370558,9.15153864276294
78.7307508466805,9.15187917024939
78.7586004956613,9.15800969528839
78.7032299265012,9.15987639018315
78.8239653489483,9.16728021365281
78.7081254262889,9.17858132991197
78.9229252230722,9.18236582035278
78.9677727843776,9.18653845706033
79.0754368643299,9.19863144951797
79.1282839900149,9.21478583059495
79.198807673697,9.23373355329314
79.1872523450915,9.234965713844
79.1806379664995,9.24449137023747
79.2131787522901,9.2466489032532
79.3228043257238,9.24467793643548
79.7829979137397,11.8827161192683
79.8442760646956,13.3285348972013
80.3198220917971,13.3960555326746
80.3054906824358,13.4150437849354
80.3169812255117,13.4190186439868
80.3187213298849,13.4413994543558
78.349388706525,10.8209419393312
79.30527136945,17.8744507354811
91.6589044203448,23.735418560161
80.4443133227937,24.9982273357215
79.3840580674834,25.0869102131664
79.365631251164,25.1787291213538
80.7823829750955,27.1406421445249
79.319550443543,30.0883932884828
88.0173599888817,21.5741695029439
88.5063358586346,21.5696626393808
88.1795121787744,21.5804174245213
88.8611136795914,21.5777800662972
88.7290393893868,21.604996964803
88.5480575072308,21.6084722075114
88.8916139165277,21.6518083157872
88.7558903998994,21.6156526391595
88.9518288505241,21.6452723054292
88.633058685856,21.6638892050296
88.5757626465751,21.6554218472251
88.5940565711735,21.6795561557354
88.9754855966033,21.6536857915731
88.7728465390864,21.6809709986597
88.3318753285429,21.6579180591923
88.4425621646446,21.6621206078674
88.7040436004784,21.6757106947545
88.2066661012815,21.6618636076415
89.0560512640052,21.6698422209428
89.0085883882084,21.6892964970133
88.5462831566176,21.6863775121219
88.1982538971936,21.7304428813829
88.9101410071017,21.6888895010847
88.3965409024412,21.6752830622201
88.2685547631115,21.6599093075405
88.9517685291203,21.7306932944722
88.356389340161,21.7252774132943
89.0231964643673,21.7411222660513
88.8294421066631,21.6929127101633
88.3760267784252,21.7493563545803
88.1982632247266,21.7634713568188
88.2815982302261,21.7673598452469
87.9513057530411,21.7574934971917
87.8906033182115,21.7582901391701
88.589588807435,21.7481608810576
88.2917518820004,21.7418742890357
88.5040670312352,21.78457253131
88.9823593874873,21.7524393253353
88.6145865881744,21.7490299480203
88.2791105772814,21.7810048788046
88.1819462662429,21.7909704369592
88.4474957345784,21.7516530584175
88.7257165549347,21.7328543871066
88.169643438925,21.7995814619135
88.5379202119625,21.7645563123091
88.4067570664223,21.7655050639074
89.0098217022908,21.7857980463218
88.7393283130823,21.7930549398508
88.809218453721,21.7856730989564
88.7737155869882,21.7780259623295
88.9120847121184,21.7887500011749
88.1813166950013,21.8229182089299
88.5579910552051,21.8266009994795
88.4763890483781,21.8170829114722
88.9375669716719,21.8012551391455
88.596148266214,21.8244541680529
88.5238870060645,21.8447220613996
88.5400406756489,21.855330504859
88.3454025024587,21.7848937685844
88.8612494336945,21.7963890609598
88.583206350127,21.871185423837
88.1185273984369,21.7515631910355
88.7934685066163,21.8348607072351
88.9909260906272,21.8343712351588
88.6286835763056,21.8412505471334
88.1372968878342,21.8964520337022
88.824722507188,21.8829162109946
88.5578790050293,21.8611639228766
88.4232478516485,21.9048666297594
88.4436044333885,21.8473022912464
88.7327745412508,21.8443044396166
88.1049315528745,21.8970814961675
88.4897155063656,21.901248000395
88.449275601308,21.9101096346196
88.6437355258051,21.8958702121184
88.129887431707,21.9134460451179
88.8842991440703,21.8706954994211
88.7793118812111,21.8983311483344
88.1658313820948,21.9268055063105
88.7429172989395,21.9502046154053
88.7527891611227,21.9951365970341
88.6604957682521,21.9815050592737
88.0842282972331,21.9687503599707
88.8439772373314,21.9743489746271
88.7315341768634,22.044424326123
88.7687591302193,22.0366967807377
88.8783679402263,22.0362356108333
88.0294452766316,22.0606970639343
89.0470283439256,21.9944713348333
88.6311092538882,22.05611120798
88.8061123643528,22.044590622352
88.864112547458,22.0517320238991
88.6898054056164,22.0809302082775
88.8826694595324,22.074463590599
88.7026054037374,22.0894327525099
88.7949720329177,22.0786064862334
88.8377900361322,22.0994528285053
88.7315084915735,22.1209494867677
88.8690385150534,22.1278814006334
88.94967908393,22.0462250177415
89.0094140211085,22.1196685861772
88.6747968925665,22.1070440880253
88.7867289529501,22.1326908078317
87.991664162321,22.2152816516188
88.9364623836163,22.2039535347869
88.984093218204,22.2686213625321
87.9363882558835,22.4033330043245
88.8713619903264,22.3734932386004
88.8712546527782,22.4079143003736
88.9157601958058,22.4258584426639
87.9233443268959,22.4271083248807
87.9124295108027,22.4309728612012
88.8581240780071,22.4656939455387
88.8049278019155,22.4662457720698
88.877950448047,22.4603868977943
88.931576299082,22.5609912778242
88.9518706013186,22.4375123574099
89.5981367070992,25.9491918043765
88.7859363770253,26.1848072486217
88.7030090547395,26.2153005987782
88.6521618886918,26.269278636848
89.813419095606,26.3334972525757
88.0568509023272,24.4114677216406
86.4021037809706,19.9861728127961
86.4298970372207,20.0292060352887
86.7930432974449,20.3662175523
86.8061012147703,20.3869714225302
86.8055085344792,20.4429177597595
87.0561002020375,20.7361754792224
87.0765016812799,20.7391685119834
87.0913108291297,20.7608744510393
86.9896913540102,20.7803748438811
86.916504996145,20.780621082946
87.074200181258,20.7842960322867
86.9954155363664,20.8007623917784
86.9925268325922,20.8567940817517
84.4813117685695,20.1879051675803
79.6153717027374,15.8938330681341
81.2987143583847,16.3070858684708
